date,sise,trading
2013.04.04,7270 ,243966 
2013.04.05,7200 ,121035 
2013.04.08,6770 ,198448 
2013.04.09,6780 ,231283 
2013.04.10,6800 ,93948 
2013.04.11,7240 ,167161 
2013.04.12,7480 ,189999 
2013.04.15,7480 ,77661 
2013.04.16,7480 ,77009 
2013.04.17,7520 ,90275 
2013.04.18,7350 ,77220 
2013.04.19,7080 ,159932 
2013.04.22,7030 ,1374750 
2013.04.23,7170 ,314221 
2013.04.24,7000 ,239612 
2013.04.25,7070 ,136025 
2013.04.26,7200 ,148501 
2013.04.29,7150 ,198046 
2013.04.30,7230 ,139456 
2013.05.02,7100 ,126614 
2013.05.03,7170 ,76263 
2013.05.06,7080 ,91757 
2013.05.07,6920 ,138433 
2013.05.08,7100 ,192849 
2013.05.09,7040 ,104243 
2013.05.10,6700 ,257268 
2013.05.13,6940 ,143842 
2013.05.14,7100 ,173753 
2013.05.15,7140 ,114993 
2013.05.16,7010 ,95509 
2013.05.20,7150 ,214104 
2013.05.21,7020 ,102750 
2013.05.22,7050 ,120739 
2013.05.23,6800 ,235053 
2013.05.24,6800 ,120607 
2013.05.27,6540 ,189989 
2013.05.28,6560 ,235299 
2013.05.29,6580 ,72587 
2013.05.30,6200 ,283392 
2013.05.31,6500 ,451414 
2013.06.03,6420 ,183887 
2013.06.04,6550 ,261565 
2013.06.05,6380 ,113279 
2013.06.07,6150 ,113390 
2013.06.10,6150 ,137081 
2013.06.11,6150 ,149540 
2013.06.12,6270 ,258759 
2013.06.13,6120 ,154437 
2013.06.14,6080 ,201991 
2013.06.17,5810 ,180805 
2013.06.18,5920 ,146167 
2013.06.19,5790 ,58807 
2013.06.20,5700 ,78127 
2013.06.21,5650 ,100867 
2013.06.24,5500 ,28287 
2013.06.25,5170 ,158917 
2013.06.26,5070 ,199536 
2013.06.27,5240 ,68042 
2013.06.28,5260 ,87463 
2013.07.01,5320 ,72055 
2013.07.02,5600 ,158975 
2013.07.03,5450 ,92880 
2013.07.04,5640 ,108567 
2013.07.05,5790 ,134051 
2013.07.08,5490 ,99013 
2013.07.09,5570 ,41859 
2013.07.10,5480 ,36813 
2013.07.11,5710 ,78335 
2013.07.12,5700 ,48964 
2013.07.15,5470 ,86709 
2013.07.16,5570 ,94743 
2013.07.17,5730 ,88569 
2013.07.18,5750 ,57390 
2013.07.19,5840 ,77003 
2013.07.22,5880 ,75442 
2013.07.23,5870 ,150780 
2013.07.24,6050 ,95139 
2013.07.25,6140 ,49668 
2013.07.26,6120 ,57862 
2013.07.29,5810 ,110395 
2013.07.30,5870 ,50799 
2013.07.31,5940 ,22457 
2013.08.01,5900 ,48282 
2013.08.02,6210 ,123166 
2013.08.05,6280 ,98862 
2013.08.06,6200 ,33911 
2013.08.07,6130 ,48898 
2013.08.08,6220 ,72703 
2013.08.09,6400 ,123156 
2013.08.12,6440 ,121492 
2013.08.13,6510 ,188603 
2013.08.14,6530 ,135223 
2013.08.16,6350 ,88460 
2013.08.19,6430 ,146842 
2013.08.20,6600 ,278504 
2013.08.21,6600 ,133604 
2013.08.22,6500 ,129793 
2013.08.23,6300 ,210100 
2013.08.26,6000 ,131895 
2013.08.27,5780 ,213278 
2013.08.28,5690 ,99633 
2013.08.29,5690 ,140910 
2013.08.30,5900 ,96616 
2013.09.02,5950 ,42978 
2013.09.03,6260 ,155970 
2013.09.04,6360 ,487148 
2013.09.05,6300 ,96575 
2013.09.06,6380 ,71999 
2013.09.09,6270 ,46050 
2013.09.10,6550 ,215832 
2013.09.11,6710 ,183826 
2013.09.12,6740 ,121499 
2013.09.13,6610 ,31962 
2013.09.16,6480 ,67176 
2013.09.17,6720 ,43479 
2013.09.23,6760 ,112534 
2013.09.24,6750 ,61346 
2013.09.25,6700 ,49116 
2013.09.26,6700 ,190665 
2013.09.27,6990 ,283903 
2013.09.30,6900 ,148088 
2013.10.01,6850 ,69864 
2013.10.02,6950 ,86388 
2013.10.04,6880 ,18024 
2013.10.07,6700 ,51989 
2013.10.08,6550 ,79257 
2013.10.10,6540 ,23749 
2013.10.11,6920 ,100825 
2013.10.14,6800 ,31087 
2013.10.15,6830 ,114326 
2013.10.16,6660 ,61657 
2013.10.17,6600 ,85382 
2013.10.18,6520 ,66835 
2013.10.21,6520 ,32412 
2013.10.22,6490 ,47579 
2013.10.23,6490 ,11724 
2013.10.24,6560 ,32683 
2013.10.25,6600 ,18166 
2013.10.28,6500 ,33399 
2013.10.29,6430 ,65172 
2013.10.30,6360 ,38262 
2013.10.31,6350 ,19784 
2013.11.01,6440 ,9789 
2013.11.04,6430 ,6675 
2013.11.05,6390 ,21759 
2013.11.06,6300 ,23548 
2013.11.07,6220 ,56497 
2013.11.08,6160 ,43340 
2013.11.11,6050 ,38023 
2013.11.12,6150 ,31945 
2013.11.13,6170 ,22458 
2013.11.14,6180 ,15321 
2013.11.15,6310 ,62243 
2013.11.18,6310 ,21258 
2013.11.19,6240 ,16709 
2013.11.20,6260 ,19205 
2013.11.21,6230 ,29154 
2013.11.22,6220 ,14208 
2013.11.25,6270 ,48867 
2013.11.26,6330 ,12929 
2013.11.27,6380 ,27193 
2013.11.28,6430 ,91988 
2013.11.29,6590 ,63675 
2013.12.02,6600 ,89344 
2013.12.03,6540 ,17764 
2013.12.04,6540 ,40988 
2013.12.05,6540 ,7593 
2013.12.06,6500 ,23844 
2013.12.09,6440 ,40905 
2013.12.10,6350 ,51183 
2013.12.11,6280 ,34920 
2013.12.12,6140 ,31020 
2013.12.13,6050 ,24772 
2013.12.16,5950 ,22665 
2013.12.17,5990 ,127515 
2013.12.18,5980 ,51277 
2013.12.19,6030 ,50450 
2013.12.20,6050 ,28924 
2013.12.23,6080 ,22875 
2013.12.24,6200 ,60135 
2013.12.26,6200 ,49630 
2013.12.27,6540 ,62128 
2013.12.30,6670 ,67871 
2014.01.02,6600 ,26166 
2014.01.03,6610 ,24715 
2014.01.06,6680 ,19061 
2014.01.07,6690 ,28490 
2014.01.08,6660 ,10347 
2014.01.09,6670 ,50757 
2014.01.10,6660 ,10988 
2014.01.13,6450 ,15525 
2014.01.14,6470 ,21433 
2014.01.15,6400 ,26373 
2014.01.16,6380 ,20137 
2014.01.17,6400 ,14340 
2014.01.20,6300 ,20111 
2014.01.21,6250 ,24507 
2014.01.22,6280 ,28843 
2014.01.23,6290 ,19187 
2014.01.24,6300 ,24119 
2014.01.27,6140 ,34098 
2014.01.28,6090 ,32357 
2014.01.29,6260 ,14927 
2014.02.03,6200 ,13972 
2014.02.04,6040 ,30794 
2014.02.05,6040 ,15909 
2014.02.06,6040 ,19066 
2014.02.07,6040 ,19421 
2014.02.10,6030 ,16737 
2014.02.11,6040 ,5486 
2014.02.12,6120 ,30109 
2014.02.13,6030 ,51733 
2014.02.14,6030 ,21512 
2014.02.17,5990 ,32325 
2014.02.18,5910 ,20616 
2014.02.19,5930 ,31913 
2014.02.20,5970 ,19258 
2014.02.21,5920 ,28247 
2014.02.24,5900 ,16429 
2014.02.25,5800 ,19420 
2014.02.26,5840 ,10956 
2014.02.27,5820 ,6031 
2014.02.28,5700 ,31343 
2014.03.03,5730 ,11809 
2014.03.04,5690 ,9624 
2014.03.05,5760 ,18613 
2014.03.06,5890 ,22654 
2014.03.07,5900 ,8948 
2014.03.10,5900 ,14515 
2014.03.11,5950 ,21273 
2014.03.12,5930 ,29983 
2014.03.13,5930 ,17174 
2014.03.14,5810 ,20152 
2014.03.17,5730 ,19132 
2014.03.18,5680 ,28356 
2014.03.19,5560 ,34537 
2014.03.20,5350 ,52934 
2014.03.21,5410 ,32434 
2014.03.24,5550 ,21034 
2014.03.25,5530 ,24778 
2014.03.26,5540 ,12409 
2014.03.27,5570 ,13762 
2014.03.28,5570 ,2351 
2014.03.31,5550 ,7184 
2014.04.01,5620 ,171500 
2014.04.02,5770 ,108509 
2014.04.03,5700 ,51809 
2014.04.04,5490 ,77575 
2014.04.07,5330 ,67810 
2014.04.08,5280 ,70685 
2014.04.09,5290 ,67319 
2014.04.10,5260 ,59940 
2014.04.11,5250 ,77032 
2014.04.14,5180 ,19993 
2014.04.15,5210 ,21594 
2014.04.16,5220 ,27480 
2014.04.17,5220 ,28399 
2014.04.18,5280 ,32906 
2014.04.21,5230 ,19662 
2014.04.22,5240 ,21333 
2014.04.23,5240 ,49921 
2014.04.24,5220 ,28410 
2014.04.25,5210 ,6031 
2014.04.28,5100 ,43970 
2014.04.29,5000 ,24870 
2014.04.30,5040 ,33849 
2014.05.02,5040 ,21393 
2014.05.07,5000 ,5920 
2014.05.08,5010 ,7189 
2014.05.09,5050 ,22392 
2014.05.12,4970 ,15154 
2014.05.13,4965 ,9061 
2014.05.14,4960 ,11036 
2014.05.15,4925 ,33700 
2014.05.16,4905 ,63955 
2014.05.19,4695 ,65373 
2014.05.20,4535 ,70611 
2014.05.21,4575 ,25822 
2014.05.22,4555 ,33152 
2014.05.23,4680 ,81236 
2014.05.26,4660 ,23230 
2014.05.27,4555 ,23270 
2014.05.28,4470 ,56970 
2014.05.29,4410 ,26362 
2014.05.30,4450 ,86249 
2014.06.02,4380 ,56400 
2014.06.03,4245 ,37618 
2014.06.05,4215 ,13485 
2014.06.09,4180 ,48336 
2014.06.10,4175 ,19905 
2014.06.11,4200 ,15224 
2014.06.12,4200 ,8175 
2014.06.13,4320 ,100237 
2014.06.16,4320 ,24810 
2014.06.17,4410 ,36701 
2014.06.18,4495 ,31525 
2014.06.19,4685 ,77280 
2014.06.20,4765 ,103079 
2014.06.23,4740 ,60106 
2014.06.24,4790 ,93780 
2014.06.25,4835 ,73914 
2014.06.26,4840 ,20862 
2014.06.27,4975 ,77914 
2014.06.30,4785 ,36297 
2014.07.01,4850 ,36964 
2014.07.02,4865 ,49141 
2014.07.03,4825 ,36546 
2014.07.04,4615 ,65866 
2014.07.07,4500 ,107364 
2014.07.08,4395 ,14724 
2014.07.09,4385 ,17778 
2014.07.10,4250 ,60281 
2014.07.11,4380 ,36325 
2014.07.14,4290 ,35307 
2014.07.15,4200 ,48264 
2014.07.16,4050 ,116716 
2014.07.17,4170 ,69246 
2014.07.18,4170 ,56727 
2014.07.21,4200 ,45014 
2014.07.22,4170 ,37897 
2014.07.23,4170 ,63014 
2014.07.24,4085 ,121878 
2014.07.25,3965 ,159967 
2014.07.28,3960 ,61463 
2014.07.29,3860 ,121629 
2014.07.30,3700 ,170292 
2014.07.31,3490 ,603609 
2014.08.01,3735 ,144532 
2014.08.04,3720 ,86968 
2014.08.05,3635 ,93328 
2014.08.06,3560 ,105174 
2014.08.07,3660 ,92373 
2014.08.08,3700 ,104034 
2014.08.11,3725 ,63276 
2014.08.12,3705 ,69309 
2014.08.13,3705 ,80776 
2014.08.14,3685 ,46646 
2014.08.18,3680 ,51624 
2014.08.19,3660 ,50004 
2014.08.20,3595 ,87656 
2014.08.21,3660 ,38548 
2014.08.22,3950 ,185968 
2014.08.25,3935 ,58384 
2014.08.26,3925 ,54822 
2014.08.27,3940 ,43600 
2014.08.28,3945 ,69133 
2014.08.29,3840 ,70189 
2014.09.01,3825 ,30195 
2014.09.02,3835 ,15151 
2014.09.03,3870 ,16930 
2014.09.04,3940 ,71604 
2014.09.05,3970 ,46265 
2014.09.11,3960 ,102938 
2014.09.12,4010 ,59706 
2014.09.15,4010 ,38714 
2014.09.16,4020 ,92087 
2014.09.17,4015 ,27364 
2014.09.18,3970 ,62701 
2014.09.19,3825 ,58867 
2014.09.22,3850 ,26675 
2014.09.23,3840 ,18586 
2014.09.24,3835 ,12759 
2014.09.25,3800 ,32524 
2014.09.26,3840 ,25774 
2014.09.29,3800 ,42723 
2014.09.30,3760 ,50187 
2014.10.01,3710 ,20243 
2014.10.02,3670 ,11152 
2014.10.06,3585 ,13900 
2014.10.07,3725 ,28363 
2014.10.08,3725 ,20140 
2014.10.10,3695 ,24437 
2014.10.13,3545 ,52482 
2014.10.14,3565 ,28322 
2014.10.15,3585 ,20595 
2014.10.16,3595 ,2892 
2014.10.17,3600 ,29157 
2014.10.20,3595 ,21472 
2014.10.21,3545 ,12725 
2014.10.22,3520 ,24455 
2014.10.23,3340 ,67938 
2014.10.24,3330 ,51184 
2014.10.27,3280 ,41321 
2014.10.28,3280 ,23134 
2014.10.29,3230 ,123555 
2014.10.30,3265 ,33651 
2014.10.31,3305 ,32182 
2014.11.03,3280 ,26534 
2014.11.04,3180 ,31428 
2014.11.05,2795 ,347866 
2014.11.06,2850 ,78435 
2014.11.07,2915 ,42574 
2014.11.10,2995 ,40884 
2014.11.11,3025 ,19317 
2014.11.12,3070 ,37095 
2014.11.13,3090 ,32634 
2014.11.14,2990 ,23637 
2014.11.17,3340 ,139801 
2014.11.18,3390 ,83079 
2014.11.19,3345 ,33811 
2014.11.20,3280 ,26603 
2014.11.21,3260 ,17952 
2014.11.24,3200 ,27627 
2014.11.25,3120 ,122380 
2014.11.26,3080 ,24790 
2014.11.27,3020 ,15004 
2014.11.28,2935 ,32472 
2014.12.01,2900 ,18499 
2014.12.02,2940 ,20803 
2014.12.03,2995 ,17180 
2014.12.04,3000 ,20882 
2014.12.05,2970 ,17493 
2014.12.08,2945 ,41444 
2014.12.09,2930 ,12047 
2014.12.10,2980 ,16861 
2014.12.11,2940 ,25894 
2014.12.12,2930 ,13775 
2014.12.15,2890 ,11244 
2014.12.16,2880 ,10775 
2014.12.17,2895 ,18442 
2014.12.18,2860 ,16060 
2014.12.19,2870 ,11236 
2014.12.22,2950 ,34278 
2014.12.23,2935 ,29926 
2014.12.24,3320 ,78799 
2014.12.26,3080 ,157474 
2014.12.29,3090 ,44468 
2014.12.30,3165 ,48871 
2015.01.02,3200 ,36294 
2015.01.05,3270 ,35745 
2015.01.06,3190 ,33199 
2015.01.07,3235 ,11667 
2015.01.08,3190 ,18654 
2015.01.09,3195 ,40100 
2015.01.12,3200 ,40578 
2015.01.13,3170 ,15206 
2015.01.14,3150 ,32019 
2015.01.15,3165 ,20335 
2015.01.16,3155 ,14742 
2015.01.19,3160 ,31258 
2015.01.20,3180 ,31065 
2015.01.21,3340 ,139648 
2015.01.22,3340 ,56994 
2015.01.23,3355 ,42300 
2015.01.26,3410 ,51982 
2015.01.27,3555 ,109596 
2015.01.28,3630 ,95355 
2015.01.29,3670 ,58284 
2015.01.30,3670 ,93860 
2015.02.02,3565 ,68816 
2015.02.03,3615 ,35107 
2015.02.04,3600 ,60654 
2015.02.05,3360 ,169622 
2015.02.06,3325 ,82170 
2015.02.09,3300 ,65716 
2015.02.10,3300 ,63879 
2015.02.11,3300 ,45278 
2015.02.12,3340 ,41281 
2015.02.13,3340 ,24175 
2015.02.16,3305 ,56191 
2015.02.17,3315 ,43419 
2015.02.23,3340 ,29122 
2015.02.24,3465 ,74279 
2015.02.25,3500 ,44778 
2015.02.26,3510 ,35573 
2015.02.27,3535 ,35320 
2015.03.02,3525 ,29074 
2015.03.03,3460 ,48681 
2015.03.04,3490 ,37459 
2015.03.05,3500 ,32041 
2015.03.06,3400 ,71489 
2015.03.09,3400 ,42740 
2015.03.10,3425 ,27136 
2015.03.11,3350 ,36742 
2015.03.12,3350 ,17195 
2015.03.13,3320 ,51203 
2015.03.16,3315 ,31238 
2015.03.17,3305 ,23806 
2015.03.18,3475 ,91463 
2015.03.19,3460 ,116602 
2015.03.20,3450 ,164618 
2015.03.23,3385 ,64365 
2015.03.24,3470 ,71379 
2015.03.25,3440 ,46379 
2015.03.26,3410 ,32307 
2015.03.27,3515 ,138044 
2015.03.30,3565 ,75888 
2015.03.31,3760 ,358685 
2015.04.01,3710 ,118949 
2015.04.02,3705 ,89613 
2015.04.03,3600 ,95066 
2015.04.06,3575 ,93819 
2015.04.07,3615 ,98342 
2015.04.08,3615 ,58650 
2015.04.09,3500 ,324733 
2015.04.10,3460 ,263983 
2015.04.13,3660 ,485441 
2015.04.14,4000 ,867392 
2015.04.15,4100 ,390853 
2015.04.16,4195 ,230478 
2015.04.17,4220 ,187316 
2015.04.20,4055 ,165424 
2015.04.21,4065 ,174766 
2015.04.22,3940 ,184566 
2015.04.23,3960 ,106913 
2015.04.24,4015 ,66846 
2015.04.27,4050 ,552514 
2015.04.28,3895 ,153765 
2015.04.29,3895 ,58249 
2015.04.30,3895 ,59033 
2015.05.04,3800 ,59581 
2015.05.06,3810 ,45124 
2015.05.07,3995 ,88311 
2015.05.08,4065 ,76631 
2015.05.11,4040 ,58782 
2015.05.12,4085 ,92665 
2015.05.13,4160 ,258538 
2015.05.14,4095 ,251934 
2015.05.15,4100 ,75459 
2015.05.18,3895 ,126470 
2015.05.19,3920 ,78721 
2015.05.20,3830 ,150044 
2015.05.21,3740 ,72372 
2015.05.22,3925 ,59189 
2015.05.26,3820 ,115090 
2015.05.27,3600 ,129757 
2015.05.28,3455 ,232228 
2015.05.29,3500 ,106932 
2015.06.01,3560 ,182690 
2015.06.02,3550 ,110570 
2015.06.03,3585 ,118813 
2015.06.04,3500 ,109343 
2015.06.05,3450 ,132527 
2015.06.08,3195 ,242598 
2015.06.09,3370 ,156396 
2015.06.10,3540 ,143686 
2015.06.11,3470 ,33996 
2015.06.12,3465 ,33050 
2015.06.15,3440 ,49059 
2015.06.16,3375 ,67193 
2015.06.17,3435 ,34113 
2015.06.18,3490 ,54693 
2015.06.19,3490 ,34639 
2015.06.22,3585 ,61994 
2015.06.23,3615 ,47490 
2015.06.24,3625 ,50151 
2015.06.25,3575 ,30791 
2015.06.26,3435 ,154589 
2015.06.29,3385 ,114260 
2015.06.30,3490 ,76102 
2015.07.01,3495 ,36460 
2015.07.02,3540 ,57458 
2015.07.03,3540 ,37983 
2015.07.06,3460 ,67067 
2015.07.07,3420 ,51295 
2015.07.08,3390 ,43408 
2015.07.09,3390 ,37310 
2015.07.10,3375 ,36510 
2015.07.13,3400 ,17944 
2015.07.14,3515 ,76594 
2015.07.15,3520 ,54080 
2015.07.16,3470 ,47462 
2015.07.17,3445 ,88471 
2015.07.20,3550 ,121556 
2015.07.21,3565 ,73224 
2015.07.22,3510 ,43734 
2015.07.23,3485 ,49220 
2015.07.24,3535 ,55855 
2015.07.27,3700 ,200536 
2015.07.28,3660 ,102851 
2015.07.29,3695 ,112825 
2015.07.30,3545 ,240282 
2015.07.31,3615 ,82384 
2015.08.03,3760 ,124215 
2015.08.04,3865 ,193855 
2015.08.05,3850 ,136959 
2015.08.06,3865 ,53315 
2015.08.07,3895 ,118122 
2015.08.10,3755 ,75079 
2015.08.11,3875 ,103870 
2015.08.12,3800 ,95638 
2015.08.13,3870 ,41621 
2015.08.17,3775 ,77432 
2015.08.18,3680 ,76502 
2015.08.19,3455 ,131987 
2015.08.20,3430 ,43251 
2015.08.21,3035 ,231802 
2015.08.24,3055 ,88497 
2015.08.25,3295 ,80779 
2015.08.26,3315 ,67887 
2015.08.27,3290 ,47980 
2015.08.28,3400 ,40589 
2015.08.31,3390 ,25419 
2015.09.01,3305 ,20037 
2015.09.02,3370 ,25081 
2015.09.03,3380 ,7011 
2015.09.04,3375 ,33938 
2015.09.07,3305 ,19704 
2015.09.08,3305 ,56934 
2015.09.09,3290 ,50948 
2015.09.10,3290 ,32114 
2015.09.11,3325 ,21885 
2015.09.14,3350 ,29155 
2015.09.15,3350 ,10285 
2015.09.16,3340 ,36423 
2015.09.17,3575 ,199091 
2015.09.18,3560 ,108597 
2015.09.21,3560 ,51297 
2015.09.22,3615 ,88464 
2015.09.23,3560 ,21221 
2015.09.24,3540 ,45088 
2015.09.25,3560 ,14748 
2015.09.30,3520 ,23170 
2015.10.01,3545 ,30626 
2015.10.02,3500 ,26436 
2015.10.05,3530 ,48427 
2015.10.06,3510 ,15215 
2015.10.07,3480 ,46605 
2015.10.08,3360 ,146645 
2015.10.12,3515 ,158021 
2015.10.13,3460 ,162968 
2015.10.14,3580 ,135820 
2015.10.15,3580 ,93725 
2015.10.16,3685 ,333246 
2015.10.19,3635 ,133510 
2015.10.20,3635 ,62748 
2015.10.21,3680 ,117257 
2015.10.22,3700 ,372809 
2015.10.23,3735 ,110915 
2015.10.26,3680 ,55751 
2015.10.27,3635 ,36799 
2015.10.28,3590 ,71625 
2015.10.29,3580 ,60812 
2015.10.30,3600 ,32079 
2015.11.02,3570 ,38006 
2015.11.03,3580 ,33952 
2015.11.04,3515 ,40129 
2015.11.05,3530 ,18528 
2015.11.06,3470 ,56298 
2015.11.09,3360 ,34873 
2015.11.10,3270 ,81081 
2015.11.11,3345 ,12577 
2015.11.12,3375 ,7149 
2015.11.13,3305 ,32762 
2015.11.16,3130 ,93336 
2015.11.17,3245 ,31701 
2015.11.18,3200 ,24500 
2015.11.19,3240 ,11665 
2015.11.20,3205 ,59379 
2015.11.23,3090 ,132556 
2015.11.24,3175 ,79493 
2015.11.25,3145 ,16945 
2015.11.26,3140 ,46378 
2015.11.27,3280 ,79139 
2015.11.30,3380 ,75064 
2015.12.01,3375 ,13276 
2015.12.02,3370 ,61010 
2015.12.03,3385 ,17227 
2015.12.04,3205 ,58759 
2015.12.07,3120 ,92354 
2015.12.08,3055 ,103578 
2015.12.09,3070 ,77978 
2015.12.10,3040 ,47948 
2015.12.11,3070 ,27946 
2015.12.14,2995 ,40939 
2015.12.15,3145 ,26109 
2015.12.16,3110 ,20879 
2015.12.17,3135 ,5762 
2015.12.18,3145 ,12397 
2015.12.21,3180 ,19897 
2015.12.22,3180 ,527781 
2015.12.23,3130 ,102108 
2015.12.24,3150 ,45257 
2015.12.28,3100 ,69382 
2015.12.29,3020 ,65586 
2015.12.30,3055 ,21567 
2016.01.04,2995 ,51950 
2016.01.05,3005 ,42886 
2016.01.06,3030 ,27452 
2016.01.07,2970 ,17406 
2016.01.08,2940 ,43531 
2016.01.11,2950 ,15033 
2016.01.12,2930 ,35309 
2016.01.13,2915 ,23600 
2016.01.14,2920 ,47519 
2016.01.15,2920 ,47963 
2016.01.18,2930 ,7734 
2016.01.19,2870 ,54436 
2016.01.20,2800 ,64499 
2016.01.21,2800 ,41524 
2016.01.22,2800 ,17143 
2016.01.25,2850 ,14341 
2016.01.26,2835 ,15267 
2016.01.27,2900 ,45168 
2016.01.28,3000 ,18063 
2016.01.29,2915 ,42161 
2016.02.01,2890 ,28603 
2016.02.02,2865 ,11172 
2016.02.03,2800 ,56512 
2016.02.04,2865 ,13571 
2016.02.05,2875 ,11729 
2016.02.11,2805 ,32978 
2016.02.12,2805 ,28548 
2016.02.15,2860 ,35098 
2016.02.16,2905 ,13733 
2016.02.17,2950 ,27209 
2016.02.18,2930 ,27585 
2016.02.19,2965 ,28838 
2016.02.22,2975 ,16061 
2016.02.23,3015 ,104377 
2016.02.24,3020 ,27810 
2016.02.25,3050 ,20710 
2016.02.26,3100 ,54635 
2016.02.29,3060 ,29805 
2016.03.02,3110 ,43642 
2016.03.03,3110 ,41768 
2016.03.04,3100 ,21665 
2016.03.07,3130 ,44098 
2016.03.08,3130 ,16489 
2016.03.09,3095 ,17092 
2016.03.10,3230 ,117205 
2016.03.11,3460 ,554197 
2016.03.14,3380 ,248244 
2016.03.15,3260 ,148213 
2016.03.16,3265 ,61787 
2016.03.17,3425 ,111388 
2016.03.18,3430 ,62548 
2016.03.21,3395 ,32976 
2016.03.22,3385 ,32405 
2016.03.23,3375 ,42687 
2016.03.24,3385 ,31233 
2016.03.25,3380 ,41120 
2016.03.28,3355 ,31118 
2016.03.29,3350 ,47289 
2016.03.30,3300 ,39262 
2016.03.31,3330 ,28983 
2016.04.01,3300 ,25555 
2016.04.04,3270 ,61393 
2016.04.05,3270 ,64762 
2016.04.06,3310 ,57963 
2016.04.07,3345 ,35169 
2016.04.08,3360 ,25105 
2016.04.11,3380 ,36908 
2016.04.12,3365 ,20778 
2016.04.14,3400 ,89860 
2016.04.15,3415 ,2763037 
2016.04.18,3810 ,4474918 
2016.04.19,3630 ,1200702 
2016.04.20,3610 ,741957 
2016.04.21,3625 ,886087 
2016.04.22,3515 ,501575 
2016.04.25,3500 ,303633 
2016.04.26,3440 ,279697 
2016.04.27,3495 ,200634 
2016.04.28,3500 ,186276 
2016.04.29,3465 ,201785 
2016.05.02,3350 ,187187 
2016.05.03,3410 ,108267 
2016.05.04,3390 ,74257 
2016.05.09,3300 ,126472 
2016.05.10,3295 ,104315 
2016.05.11,3320 ,68956 
2016.05.12,3345 ,38053 
2016.05.13,3340 ,46914 
2016.05.16,3190 ,193833 
2016.05.17,3210 ,59793 
2016.05.18,3170 ,133125 
2016.05.19,3180 ,73455 
2016.05.20,3200 ,104287 
2016.05.23,3235 ,77542 
2016.05.24,3215 ,119382 
2016.05.25,3215 ,60671 
2016.05.26,3255 ,81439 
2016.05.27,3435 ,818390 
2016.05.30,3365 ,117121 
2016.05.31,3400 ,230583 
2016.06.01,3335 ,106358 
2016.06.02,3310 ,58738 
2016.06.03,3305 ,85763 
2016.06.07,3420 ,113142 
2016.06.08,3425 ,55575 
2016.06.09,3460 ,86319 
2016.06.10,3485 ,87636 
2016.06.13,3415 ,52665 
2016.06.14,3410 ,40925 
2016.06.15,3505 ,83263 
2016.06.16,3400 ,73826 
2016.06.17,3380 ,40225 
2016.06.20,3450 ,18961 
2016.06.21,3520 ,258988 
2016.06.22,3500 ,80644 
2016.06.23,3410 ,78894 
2016.06.24,3205 ,327393 
2016.06.27,3170 ,163649 
2016.06.28,3260 ,55739 
2016.06.29,3500 ,3453938 
2016.06.30,3495 ,554841 
2016.07.01,3490 ,212392 
2016.07.04,3710 ,1485946 
2016.07.05,3750 ,1399127 
2016.07.06,3890 ,3124222 
2016.07.07,3720 ,716628 
2016.07.08,3560 ,550532 
2016.07.11,3565 ,187774 
2016.07.12,3525 ,190258 
2016.07.13,3545 ,181575 
2016.07.14,3600 ,339583 
2016.07.15,3480 ,279118 
2016.07.18,3475 ,143509 
2016.07.19,3515 ,147019 
2016.07.20,3490 ,116876 
2016.07.21,3555 ,213097 
2016.07.22,3590 ,213395 
2016.07.25,3800 ,2679002 
2016.07.26,3830 ,1641685 
2016.07.27,3735 ,520553 
2016.07.28,3760 ,1394133 
2016.07.29,3765 ,291625 
2016.08.01,3850 ,322852 
2016.08.02,3845 ,227885 
2016.08.03,3765 ,195511 
2016.08.04,3755 ,137561 
2016.08.05,3870 ,705013 
2016.08.08,4135 ,1352902 
2016.08.09,4035 ,440422 
2016.08.10,3970 ,341250 
2016.08.11,3915 ,313153 
2016.08.12,3930 ,238508 
2016.08.16,3810 ,275004 
2016.08.17,3740 ,169519 
2016.08.18,3965 ,387688 
2016.08.19,3960 ,116408 
2016.08.22,3840 ,204510 
2016.08.23,3850 ,101407 
2016.08.24,3985 ,323043 
2016.08.25,3935 ,275716 
2016.08.26,4065 ,531034 
2016.08.29,4020 ,514017 
2016.08.30,4015 ,163563 
2016.08.31,4225 ,755369 
2016.09.01,4170 ,275673 
2016.09.02,4030 ,394441 
2016.09.05,4080 ,128448 
2016.09.06,3965 ,157007 
2016.09.07,3885 ,114535 
2016.09.08,3880 ,153529 
2016.09.09,3900 ,116157 
2016.09.12,3695 ,151075 
2016.09.13,4450 ,9908464 
2016.09.19,4235 ,1907478 
2016.09.20,5500 ,10925260 
2016.09.21,7150 ,11780285 
2016.09.22,6880 ,21209324 
2016.09.23,6250 ,7481490 
2016.09.26,6050 ,10785166 
2016.09.27,5420 ,3644548 
2016.09.28,5430 ,4574222 
2016.09.29,5530 ,5779125 
2016.09.30,5390 ,1753114 
2016.10.04,5390 ,1580124 
2016.10.05,5430 ,1428903 
2016.10.06,5350 ,2264965 
2016.10.07,5060 ,1247246 
2016.10.10,5030 ,1152285 
2016.10.11,5080 ,3889055 
2016.10.12,4905 ,802009 
2016.10.13,4750 ,706323 
2016.10.14,4815 ,619827 
2016.10.17,4870 ,415496 
2016.10.18,4895 ,449947 
2016.10.19,4910 ,337868 
2016.10.20,5040 ,949875 
