date,sise,trading
2021.10.08,1635 ,95616 
2021.10.12,1570 ,76896 
2021.10.13,1575 ,72765 
2021.10.14,1645 ,80757 
2021.10.15,1665 ,41836 
2021.10.18,1690 ,51508 
2021.10.19,1690 ,43250 
2021.10.20,1720 ,110110 
2021.10.21,1700 ,66037 
2021.10.22,1730 ,90337 
2021.10.25,1770 ,77059 
2021.10.26,1810 ,51111 
2021.10.27,1885 ,188103 
2021.10.28,1960 ,168305 
2021.10.29,2020 ,218678 
2021.11.01,2000 ,227147 
2021.11.02,1995 ,104348 
2021.11.03,1620 ,1037139 
2021.11.04,1550 ,430747 
2021.11.05,1555 ,151482 
2021.11.08,1665 ,638617 
2021.11.09,1605 ,190784 
2021.11.10,1555 ,231363 
2021.11.11,1530 ,188207 
2021.11.12,1575 ,72846 
2021.11.15,1600 ,59635 
2021.11.16,1565 ,31728 
2021.11.17,1575 ,79545 
2021.11.18,1565 ,100933 
2021.11.19,1550 ,92668 
2021.11.22,1495 ,192157 
2021.11.23,1525 ,58076 
2021.11.24,1540 ,47742 
2021.11.25,1465 ,97585 
2021.11.26,1470 ,84764 
2021.11.29,1420 ,198677 
